"MovDataID","CalcID","StartDate","EndDate","Fixtime","X","Y","Z"
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-09 08:14:57",-7.62665,6.24205,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-09 10:13:55",-7.6285333,6.2392,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-09 11:14:33",-7.6283667,6.2389333,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-09 12:14:07",-7.6292,6.2375,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-09 13:13:56",-7.6298,6.2384,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-09 14:13:50",-7.63115,6.2396167,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-09 15:14:02",-7.6318167,6.2396167,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-09 16:14:33",-7.6351333,6.2404667,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-09 17:14:03",-7.6421667,6.2335667,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-09 19:14:02",-7.6427833,6.22625,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-09 20:14:02",-7.6434167,6.22475,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-09 21:14:02",-7.6445167,6.2235667,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-09 22:13:56",-7.6432333,6.2205333,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-09 23:13:56",-7.64075,6.2181833,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-10 00:14:02",-7.6410333,6.2176333,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-10 01:14:02",-7.6412333,6.2173667,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-10 02:14:02",-7.6364167,6.2182833,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-10 03:14:27",-7.6339333,6.2200667,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-10 04:14:20",-7.6294,6.2247667,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-10 05:14:12",-7.6295167,6.2254167,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-10 07:14:21",-7.6293167,6.2253167,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-10 08:15:28",-7.6287,6.2284167,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-10 09:14:58",-7.62565,6.2290167,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-10 10:14:33",-7.6254833,6.2311833,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-10 11:14:27",-7.6287333,6.2334167,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-10 12:14:54",-7.6289833,6.2336,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-10 13:15:30",-7.6295833,6.2347667,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-10 15:15:01",-7.6311667,6.2374667,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-10 16:14:52",-7.63215,6.2364833,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-10 17:16:08",-7.6321167,6.2366167,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-10 18:14:32",-7.63065,6.2397,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-10 19:14:26",-7.6305833,6.24075,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-10 20:15:28",-7.6286667,6.2405833,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-10 21:14:32",-7.6250667,6.2384833,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-10 22:14:34",-7.6247833,6.2377667,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-10 23:14:32",-7.6229667,6.2395833,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-11 00:14:50",-7.6213667,6.237,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-11 01:14:50",-7.6197167,6.2353333,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-11 02:14:32",-7.6187667,6.2352333,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-11 03:14:50",-7.6185667,6.2351833,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-11 04:14:56",-7.6131833,6.2345333,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-11 05:16:26",-7.6072167,6.23485,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-11 06:15:22",-7.60595,6.2354333,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-11 07:15:40",-7.6052,6.2354167,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-11 08:15:39",-7.6050167,6.2354833,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-11 12:17:03",-7.6003667,6.22955,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-11 13:15:22",-7.5961833,6.2276,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-11 14:15:27",-7.5930667,6.2277167,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-11 15:16:25",-7.5936667,6.228,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-11 17:15:57",-7.5898833,6.22505,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-11 18:15:02",-7.5900333,6.2245,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-11 19:15:02",-7.5894167,6.2240667,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-11 20:16:51",-7.5877667,6.2241,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-11 21:15:30",-7.5852833,6.2246667,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-11 22:15:03",-7.5855833,6.2245667,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-11 23:15:20",-7.58845,6.2238667,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-12 00:15:27",-7.5892833,6.2233667,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-12 01:15:20",-7.5898833,6.22335,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-12 02:15:26",-7.5910833,6.22345,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-12 03:15:33",-7.5941667,6.2236833,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-12 04:15:36",-7.5941833,6.2237,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-12 05:16:03",-7.5944167,6.2239167,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-12 06:15:33",-7.5940333,6.22665,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-12 07:15:32",-7.5930833,6.22915,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-12 10:16:28",-7.5926833,6.2339167,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-12 11:17:06",-7.5936333,6.2345167,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-12 12:17:27",-7.59855,6.2349167,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-12 13:16:03",-7.6010833,6.2344833,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-12 15:16:04",-7.6032833,6.2351,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-12 16:16:19",-7.6056167,6.2348333,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-12 17:17:03",-7.6074667,6.2343667,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-12 18:15:32",-7.6134833,6.2331167,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-12 19:15:50",-7.6140333,6.2334167,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-12 20:15:56",-7.6151833,6.2334667,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-12 21:15:50",-7.61845,6.2346167,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-12 22:15:56",-7.6200167,6.2354333,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-12 23:15:56",-7.6226333,6.23415,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-13 00:15:46",-7.62495,6.2346333,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-13 01:16:05",-7.62585,6.2351667,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-13 02:16:01",-7.62565,6.2351167,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-13 03:15:58",-7.62595,6.2348667,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-13 04:16:02",-7.62715,6.2327833,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-13 05:16:05",-7.6295167,6.2348833,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-13 06:16:23",-7.6307667,6.2370833,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-13 07:16:10",-7.6331833,6.2363667,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-13 08:17:00",-7.6340833,6.2376,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-13 09:16:04",-7.634,6.2375333,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-13 10:16:09",-7.63285,6.2371667,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-13 11:16:02",-7.6321667,6.2364,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-13 12:16:02",-7.63335,6.23505,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-13 14:16:19",-7.62905,6.23135,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-13 15:17:03",-7.6296333,6.2286833,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-13 16:16:56",-7.62855,6.2271833,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-13 17:16:26",-7.6256167,6.2233667,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-13 18:16:26",-7.62575,6.221,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-13 19:16:32",-7.6261,6.2206167,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-13 20:16:26",-7.6263333,6.221,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-13 21:16:26",-7.6261833,6.2202667,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-13 22:16:32",-7.62655,6.2193,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-13 23:16:32",-7.6267833,6.218,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-14 00:16:32",-7.6255167,6.21685,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-14 01:16:32",-7.6257333,6.2167667,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-14 02:16:26",-7.6254833,6.2169,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-14 03:16:32",-7.6255167,6.21685,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-14 04:16:32",-7.6255167,6.21685,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-14 05:16:32",-7.6259667,6.21665,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-14 06:16:32",-7.6252333,6.2156333,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-14 07:16:50",-7.62285,6.21725,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-14 09:17:03",-7.6249833,6.2313167,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-14 10:17:04",-7.6280167,6.2333167,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-14 11:18:03",-7.6271667,6.2343667,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-14 12:18:02",-7.62905,6.2360167,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-14 13:17:02",-7.62765,6.23735,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-14 14:17:59",-7.6286,6.2407,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-14 15:17:52",-7.6287167,6.2412833,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-14 16:17:03",-7.62765,6.2416667,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-14 17:17:39",-7.6289167,6.24395,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-14 18:17:02",-7.6312,6.2432,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-14 19:17:02",-7.6316833,6.2438,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-14 20:17:02",-7.6321667,6.2441167,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-14 21:16:56",-7.6332,6.2448833,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-14 22:16:56",-7.6340167,6.2470667,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-14 23:16:56",-7.6353,6.2473,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-15 00:17:02",-7.6347,6.2477667,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-15 01:17:02",-7.63245,6.2509333,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-15 02:17:02",-7.6323167,6.2514167,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-15 03:17:02",-7.6323167,6.2514167,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-15 04:17:20",-7.6317333,6.25155,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-15 05:17:20",-7.6301,6.25225,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-15 06:18:29",-7.6272667,6.2528167,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-15 08:19:05",-7.6225667,6.2513333,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-15 09:19:04",-7.6218,6.25365,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-15 10:17:33",-7.6220667,6.2559667,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-15 11:17:56",-7.6229833,6.2574667,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-15 12:17:59",-7.623,6.2579167,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-15 13:19:22",-7.6220667,6.25895,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-15 14:17:52",-7.6222333,6.2594833,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-15 15:17:33",-7.6225667,6.2597667,NA
"Cami",587,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-15 16:18:57",-7.6225667,6.2595667,NA
"George",588,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-09 08:12:27",-7.6227667,6.20585,NA
"George",588,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-09 10:12:33",-7.6225167,6.2047667,NA
"George",588,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-09 11:14:27",-7.6225,6.2053167,NA
"George",588,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-09 12:12:51",-7.62375,6.20725,NA
"George",588,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-09 14:12:02",-7.6265833,6.2082333,NA
"George",588,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-09 15:12:02",-7.6264667,6.2077333,NA
"George",588,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-09 16:12:59",-7.6270167,6.2058333,NA
"George",588,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-09 17:12:02",-7.6277667,6.2064667,NA
"George",588,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-09 18:12:20",-7.6275167,6.2071333,NA
"George",588,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-09 19:12:20",-7.6278167,6.2070667,NA
"George",588,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-09 20:12:51",-7.6284,6.2065,NA
"George",588,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-09 21:12:02",-7.6293833,6.2064167,NA
"George",588,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-09 22:12:32",-7.6305,6.2066167,NA
"George",588,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-09 23:12:26",-7.6320333,6.2091667,NA
"George",588,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-10 00:12:32",-7.6347833,6.21125,NA
"George",588,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-10 01:12:32",-7.63825,6.2121333,NA
"George",588,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-10 02:12:32",-7.6349667,6.2196667,NA
"George",588,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-10 03:13:03",-7.63,6.2276333,NA
"George",588,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-10 04:12:32",-7.62805,6.23115,NA
"George",588,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-10 05:13:57",-7.6249,6.2311167,NA
"George",588,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-10 06:12:58",-7.6241167,6.2323,NA
"George",588,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-10 07:12:59",-7.6257833,6.2323833,NA
"George",588,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-10 08:14:35",-7.6289333,6.2341167,NA
"George",588,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-10 09:13:10",-7.6289333,6.2319,NA
"George",588,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-10 10:13:32",-7.6286833,6.2319667,NA
"George",588,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-10 11:13:21",-7.62575,6.2301667,NA
"George",588,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-10 12:13:06",-7.625,6.22955,NA
"George",588,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-10 13:13:01",-7.6245833,6.2292167,NA
"George",588,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-10 14:14:03",-7.6239167,6.22735,NA
"George",588,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-10 15:13:33",-7.6278333,6.22635,NA
"George",588,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-10 16:13:34",-7.6285833,6.2256333,NA
"George",588,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-10 17:12:56",-7.6259,6.2204,NA
"George",588,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-10 18:12:56",-7.6233,6.2135667,NA
"George",588,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-10 19:12:56",-7.6235,6.2129833,NA
"George",588,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-10 20:13:02",-7.62355,6.2127333,NA
"George",588,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-10 21:13:02",-7.62405,6.2107,NA
"George",588,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-10 22:13:02",-7.6243,6.2093833,NA
"George",588,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-10 23:13:33",-7.6253833,6.2063833,NA
"George",588,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-11 00:13:28",-7.6276167,6.2061167,NA
"George",588,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-11 01:12:56",-7.6281,6.2067167,NA
"George",588,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-11 02:13:58",-7.6278,6.2059667,NA
"George",588,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-11 03:13:47",-7.6279,6.20595,NA
"George",588,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-11 04:13:22",-7.6276667,6.2057167,NA
"George",588,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-11 05:13:28",-7.6279,6.2059333,NA
"George",588,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-11 06:13:02",-7.6262,6.20395,NA
"George",588,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-11 08:14:27",-7.6239,6.2038667,NA
"George",588,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-11 09:15:04",-7.6246,6.2053,NA
"George",588,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-11 10:15:31",-7.6230333,6.2071,NA
"George",588,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-11 11:13:33",-7.6227833,6.2080833,NA
"George",588,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-11 12:13:34",-7.6257667,6.2071333,NA
"George",588,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-11 14:13:58",-7.6264833,6.2072333,NA
"George",588,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-11 15:13:26",-7.6272167,6.2067167,NA
"George",588,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-11 16:14:02",-7.6250667,6.2061333,NA
"George",588,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-11 17:13:32",-7.6215833,6.2069333,NA
"George",588,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-11 18:13:32",-7.62065,6.2051833,NA
"George",588,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-11 19:13:32",-7.6196833,6.2054,NA
"George",588,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-11 20:13:26",-7.6185167,6.2060667,NA
"George",588,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-11 21:13:32",-7.6167333,6.2063667,NA
"George",588,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-12 00:15:34",-7.6157333,6.2118167,NA
"George",588,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-12 01:14:03",-7.6155167,6.2105167,NA
"George",588,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-12 02:13:50",-7.6095833,6.20965,NA
"George",588,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-12 03:13:50",-7.6028,6.2099667,NA
"George",588,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-12 04:14:28",-7.5931167,6.2135667,NA
"George",588,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-12 06:14:05",-7.59315,6.22845,NA
"George",588,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-12 09:14:28",-7.5926833,6.2319833,NA
"George",588,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-12 11:13:51",-7.59405,6.2313167,NA
"George",588,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-12 12:14:28",-7.5940333,6.2312167,NA
"George",588,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-12 13:14:02",-7.5958167,6.2311167,NA
"George",588,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-12 14:14:41",-7.6002833,6.22995,NA
"George",588,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-12 15:14:24",-7.603,6.22695,NA
"George",588,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-12 16:15:03",-7.6131167,6.2242667,NA
"George",588,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-12 17:14:02",-7.6261833,6.22295,NA
"George",588,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-12 18:14:33",-7.6346,6.2181,NA
"George",588,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-12 19:14:02",-7.6335333,6.2154833,NA
"George",588,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-12 20:14:02",-7.6320167,6.2120833,NA
"George",588,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-12 21:14:02",-7.6291,6.2072667,NA
"George",588,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-12 22:14:20",-7.6293667,6.2058,NA
"George",588,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-12 23:14:02",-7.62845,6.2046833,NA
"George",588,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-13 02:14:20",-7.6239667,6.2032,NA
"George",588,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-13 03:14:27",-7.6239,6.2037833,NA
"George",588,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-13 05:16:27",-7.6236167,6.2037,NA
"George",588,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-13 06:15:34",-7.6238167,6.2043,NA
"George",588,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-13 08:15:12",-7.62375,6.2043,NA
"George",588,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-13 09:14:33",-7.62375,6.2044,NA
"George",588,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-13 10:15:33",-7.6250167,6.2052833,NA
"George",588,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-13 11:15:33",-7.6257667,6.2048833,NA
"George",588,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-13 12:16:04",-7.6267167,6.2054667,NA
"George",588,"2017-04-09 07:33:40","2017-04-15 16:31:42","2017-04-13 13:14:51",-7.62715,6.20685,NA
